source,target,combined_score
CSF3,SOCS3,541
CCL2,SOCS3,603
CCL2,SOCS3,603
IL2,SOCS3,949
IL2,SOCS3,949
IFNG,SOCS3,826
IFNG,SOCS3,826
GAPDH,SOCS3,561
GAPDH,SOCS3,561
IL4,SOCS3,614
IL4,SOCS3,614
LIF,SOCS3,595
LIF,SOCS3,595
EPO,SOCS3,936
EPO,SOCS3,936
KRAS,SOCS3,929
KRAS,SOCS3,929
TLR2,SOCS3,597
TLR2,SOCS3,597
PIK3R3,SOCS3,550
PIK3R3,SOCS3,550
MAPK3,SOCS3,506
MAPK3,SOCS3,506
IL1B,SOCS3,725
IL1B,SOCS3,725
PIK3CA,SOCS3,608
PIK3CA,SOCS3,608
CBL,SOCS3,923
CBL,SOCS3,923
STAT3,SOCS3,992
STAT3,SOCS3,992
ICAM1,SOCS3,502
ICAM1,SOCS3,502
TP53,SOCS3,871
TP53,SOCS3,871
RASA1,SOCS3,998
RASA1,SOCS3,998
EGFR,SOCS3,863
EGFR,SOCS3,863
IFNA1,SOCS3,595
IFNA1,SOCS3,595
PPARG,SOCS3,517
PPARG,SOCS3,517
STAT5B,SOCS3,975
STAT5B,SOCS3,975
STAT6,SOCS3,707
STAT6,SOCS3,707
BCL2L1,SOCS3,502
BCL2L1,SOCS3,502
IGF1,SOCS3,613
IGF1,SOCS3,613
INSR,SOCS3,964
INSR,SOCS3,964
IRS1,SOCS3,994
IRS1,SOCS3,994
IL13,SOCS3,506
IL13,SOCS3,506
FOS,SOCS3,617
FOS,SOCS3,617
CXCL8,SOCS3,618
CXCL8,SOCS3,618
LEP,SOCS3,980
LEP,SOCS3,980
CD28,SOCS3,509
CD28,SOCS3,509
SOCS1,SOCS3,862
SOCS1,SOCS3,862
NGFR,PDGFB,685
NGFR,PDGFB,685
TGFB1,PDGFB,581
TGFB1,PDGFB,581
EPOR,PDGFB,667
EPOR,PDGFB,667
PIK3R2,PDGFB,537
PIK3R2,PDGFB,537
HGF,PDGFB,504
HGF,PDGFB,504
PLCG1,PDGFB,907
PLCG1,PDGFB,907
KRAS,PDGFB,936
KRAS,PDGFB,936
PDGFRA,PDGFB,997
PDGFRA,PDGFB,997
THBS1,PDGFB,765
THBS1,PDGFB,765
PDGFRB,PDGFB,999
PDGFRB,PDGFB,999
FLT4,PDGFB,925
FLT4,PDGFB,925
GAB1,PDGFB,900
GAB1,PDGFB,900
KDR,PDGFB,949
KDR,PDGFB,949
PIK3CA,PDGFB,917
PIK3CA,PDGFB,917
CBL,PDGFB,904
CBL,PDGFB,904
FGF2,PDGFB,853
FGF2,PDGFB,853
STAT3,PDGFB,936
STAT3,PDGFB,936
EGF,PDGFB,909
EGF,PDGFB,909
ERBB3,PDGFB,769
ERBB3,PDGFB,769
TP53,PDGFB,501
TP53,PDGFB,501
ERBB2,PDGFB,813
ERBB2,PDGFB,813
RASA1,PDGFB,902
RASA1,PDGFB,902
EGFR,PDGFB,874
EGFR,PDGFB,874
NTRK2,PDGFB,637
NTRK2,PDGFB,637
PAK1,PDGFB,901
PAK1,PDGFB,901
FLT1,PDGFB,936
FLT1,PDGFB,936
KIT,PDGFB,811
KIT,PDGFB,811
FGFR4,PDGFB,813
FGFR4,PDGFB,813
STAT5B,PDGFB,915
STAT5B,PDGFB,915
TGFA,PDGFB,867
TGFA,PDGFB,867
STAT6,PDGFB,640
STAT6,PDGFB,640
CRK,PDGFB,918
CRK,PDGFB,918
IGF1,PDGFB,915
IGF1,PDGFB,915
INSR,PDGFB,627
INSR,PDGFB,627
MET,PDGFB,726
MET,PDGFB,726
FGF13,PDGFB,576
FGF13,PDGFB,576
HGF,HGS,915
HGF,HGS,915
HBEGF,HGS,600
HBEGF,HGS,600
EREG,HGS,600
EREG,HGS,600
CDH1,HGS,916
CDH1,HGS,916
SMAD2,HGS,826
SMAD2,HGS,826
CBL,HGS,781
CBL,HGS,781
EGF,HGS,928
EGF,HGS,928
RPS27A,HGS,958
RPS27A,HGS,958
EGFR,HGS,992
EGFR,HGS,992
TGFA,HGS,600
TGFA,HGS,600
UBB,HGS,916
UBB,HGS,916
MET,HGS,958
MET,HGS,958
CD4,SMAD3,559
CD4,SMAD3,559
MAPK1,SMAD3,981
MAPK1,SMAD3,981
TIMP1,SMAD3,569
TIMP1,SMAD3,569
MMP2,SMAD3,572
MMP2,SMAD3,572
TGFB1,SMAD3,985
TGFB1,SMAD3,985
SERPINE1,SMAD3,971
SERPINE1,SMAD3,971
CCND1,SMAD3,595
CCND1,SMAD3,595
CDKN1B,SMAD3,940
CDKN1B,SMAD3,940
GAPDH,SMAD3,639
GAPDH,SMAD3,639
MAPK14,SMAD3,632
MAPK14,SMAD3,632
NR3C1,SMAD3,963
NR3C1,SMAD3,963
SNAI1,SMAD3,990
SNAI1,SMAD3,990
BMP4,SMAD3,809
BMP4,SMAD3,809
SOX9,SMAD3,813
SOX9,SMAD3,813
CDK4,SMAD3,982
CDK4,SMAD3,982
POU5F1,SMAD3,950
POU5F1,SMAD3,950
THBS1,SMAD3,504
THBS1,SMAD3,504
CDH1,SMAD3,968
CDH1,SMAD3,968
SMAD2,SMAD3,990
SMAD2,SMAD3,990
AXIN1,SMAD3,995
AXIN1,SMAD3,995
MAPK3,SMAD3,962
MAPK3,SMAD3,962
EP300,SMAD3,999
EP300,SMAD3,999
IL1B,SMAD3,561
IL1B,SMAD3,561
STAT3,SMAD3,937
STAT3,SMAD3,937
EGF,SMAD3,553
EGF,SMAD3,553
CDH2,SMAD3,606
CDH2,SMAD3,606
TP53,SMAD3,985
TP53,SMAD3,985
ERBB2,SMAD3,583
ERBB2,SMAD3,583
RPS27A,SMAD3,710
RPS27A,SMAD3,710
EGFR,SMAD3,647
EGFR,SMAD3,647
PPARG,SMAD3,794
PPARG,SMAD3,794
STAT5B,SMAD3,650
STAT5B,SMAD3,650
WNT1,SMAD3,518
WNT1,SMAD3,518
HPGDS,SMAD3,523
HPGDS,SMAD3,523
ALB,SMAD3,522
ALB,SMAD3,522
STAT6,SMAD3,542
STAT6,SMAD3,542
HSPA4,SMAD3,950
HSPA4,SMAD3,950
UBB,SMAD3,648
UBB,SMAD3,648
IL13,SMAD3,573
IL13,SMAD3,573
FOS,SMAD3,990
FOS,SMAD3,990
CASP3,SMAD3,539
CASP3,SMAD3,539
HNF4A,SMAD3,990
HNF4A,SMAD3,990
EZH2,SMAD3,530
EZH2,SMAD3,530
SOX2,SMAD3,643
SOX2,SMAD3,643
SP1,SMAD3,999
SP1,SMAD3,999
FGF4,FGF3,619
FGF4,FGF3,619
NGFR,FGF3,652
NGFR,FGF3,652
MAPK1,FGF3,920
MAPK1,FGF3,920
PIK3R2,FGF3,503
PIK3R2,FGF3,503
HGF,FGF3,683
HGF,FGF3,683
CCND1,FGF3,564
CCND1,FGF3,564
FGF23,FGF3,599
FGF23,FGF3,599
PLCG1,FGF3,620
PLCG1,FGF3,620
BMP4,FGF3,656
BMP4,FGF3,656
KRAS,FGF3,921
KRAS,FGF3,921
PDGFRA,FGF3,756
PDGFRA,FGF3,756
PDGFRB,FGF3,760
PDGFRB,FGF3,760
FLT4,FGF3,746
FLT4,FGF3,746
GAB1,FGF3,519
GAB1,FGF3,519
MAPK3,FGF3,934
MAPK3,FGF3,934
KDR,FGF3,804
KDR,FGF3,804
PIK3CA,FGF3,687
PIK3CA,FGF3,687
CBL,FGF3,608
CBL,FGF3,608
FGF2,FGF3,601
FGF2,FGF3,601
EGF,FGF3,724
EGF,FGF3,724
ERBB3,FGF3,676
ERBB3,FGF3,676
ERBB2,FGF3,776
ERBB2,FGF3,776
RPS27A,FGF3,600
RPS27A,FGF3,600
EGFR,FGF3,785
EGFR,FGF3,785
NTRK2,FGF3,688
NTRK2,FGF3,688
FLT1,FGF3,780
FLT1,FGF3,780
KIT,FGF3,777
KIT,FGF3,777
FGFR4,FGF3,919
FGFR4,FGF3,919
WNT1,FGF3,575
WNT1,FGF3,575
FGF19,FGF3,671
FGF19,FGF3,671
ALB,FGF3,592
ALB,FGF3,592
SHH,FGF3,625
SHH,FGF3,625
IGF1,FGF3,678
IGF1,FGF3,678
INSR,FGF3,624
INSR,FGF3,624
UBB,FGF3,600
UBB,FGF3,600
IRS1,FGF3,522
IRS1,FGF3,522
MET,FGF3,713
MET,FGF3,713
FGF8,FGF3,680
FGF8,FGF3,680
SOX2,FGF3,560
SOX2,FGF3,560
MAPK1,HSP90AA1,980
MAPK1,HSP90AA1,980
NFKBIA,HSP90AA1,550
NFKBIA,HSP90AA1,550
MMP2,HSP90AA1,938
MMP2,HSP90AA1,938
CSK,HSP90AA1,594
CSK,HSP90AA1,594
IL2,HSP90AA1,948
IL2,HSP90AA1,948
CCND1,HSP90AA1,891
CCND1,HSP90AA1,891
CDKN1B,HSP90AA1,940
CDKN1B,HSP90AA1,940
IFNG,HSP90AA1,931
IFNG,HSP90AA1,931
GAPDH,HSP90AA1,912
GAPDH,HSP90AA1,912
MAPK14,HSP90AA1,627
MAPK14,HSP90AA1,627
HBEGF,HSP90AA1,914
HBEGF,HSP90AA1,914
NR3C1,HSP90AA1,999
NR3C1,HSP90AA1,999
PLCG1,HSP90AA1,882
PLCG1,HSP90AA1,882
SNAI1,HSP90AA1,604
SNAI1,HSP90AA1,604
EREG,HSP90AA1,908
EREG,HSP90AA1,908
RAF1,HSP90AA1,999
RAF1,HSP90AA1,999
KRAS,HSP90AA1,965
KRAS,HSP90AA1,965
CCNB1,HSP90AA1,561
CCNB1,HSP90AA1,561
PDGFRA,HSP90AA1,665
PDGFRA,HSP90AA1,665
CDK4,HSP90AA1,999
CDK4,HSP90AA1,999
MDM2,HSP90AA1,983
MDM2,HSP90AA1,983
TLR2,HSP90AA1,799
TLR2,HSP90AA1,799
CDH1,HSP90AA1,671
CDH1,HSP90AA1,671
PDGFRB,HSP90AA1,582
PDGFRB,HSP90AA1,582
SMAD2,HSP90AA1,516
SMAD2,HSP90AA1,516
GAB1,HSP90AA1,613
GAB1,HSP90AA1,613
MAPK3,HSP90AA1,990
MAPK3,HSP90AA1,990
EP300,HSP90AA1,609
EP300,HSP90AA1,609
IL1B,HSP90AA1,611
IL1B,HSP90AA1,611
AKT3,HSP90AA1,924
AKT3,HSP90AA1,924
KDR,HSP90AA1,992
KDR,HSP90AA1,992
PIK3CA,HSP90AA1,880
PIK3CA,HSP90AA1,880
CBL,HSP90AA1,744
CBL,HSP90AA1,744
STAT3,HSP90AA1,999
STAT3,HSP90AA1,999
ZAP70,HSP90AA1,806
ZAP70,HSP90AA1,806
EGF,HSP90AA1,951
EGF,HSP90AA1,951
ERBB3,HSP90AA1,978
ERBB3,HSP90AA1,978
RB1,HSP90AA1,933
RB1,HSP90AA1,933
PXN,HSP90AA1,705
PXN,HSP90AA1,705
IQGAP1,HSP90AA1,634
IQGAP1,HSP90AA1,634
TP53,HSP90AA1,999
TP53,HSP90AA1,999
ERBB2,HSP90AA1,999
ERBB2,HSP90AA1,999
RPS27A,HSP90AA1,768
RPS27A,HSP90AA1,768
EGFR,HSP90AA1,999
EGFR,HSP90AA1,999
PAK1,HSP90AA1,758
PAK1,HSP90AA1,758
ATM,HSP90AA1,947
ATM,HSP90AA1,947
APP,HSP90AA1,834
APP,HSP90AA1,834
PPARG,HSP90AA1,782
PPARG,HSP90AA1,782
KIT,HSP90AA1,892
KIT,HSP90AA1,892
STAT5B,HSP90AA1,580
STAT5B,HSP90AA1,580
HPGDS,HSP90AA1,779
HPGDS,HSP90AA1,779
ALB,HSP90AA1,570
ALB,HSP90AA1,570
ANXA5,HSP90AA1,618
ANXA5,HSP90AA1,618
NPM1,HSP90AA1,863
NPM1,HSP90AA1,863
LRRK2,HSP90AA1,999
LRRK2,HSP90AA1,999
CRK,HSP90AA1,671
CRK,HSP90AA1,671
MAP2K1,HSP90AA1,665
MAP2K1,HSP90AA1,665
BCL2L1,HSP90AA1,601
BCL2L1,HSP90AA1,601
HSPA4,HSP90AA1,999
HSPA4,HSP90AA1,999
UBB,HSP90AA1,791
UBB,HSP90AA1,791
IRS1,HSP90AA1,544
IRS1,HSP90AA1,544
CYCS,HSP90AA1,720
CYCS,HSP90AA1,720
TERT,HSP90AA1,999
TERT,HSP90AA1,999
PRKACA,HSP90AA1,969
PRKACA,HSP90AA1,969
CASP3,HSP90AA1,833
CASP3,HSP90AA1,833
MET,HSP90AA1,771
MET,HSP90AA1,771
EZH2,HSP90AA1,573
EZH2,HSP90AA1,573
SOX2,HSP90AA1,537
SOX2,HSP90AA1,537
HSPA5,HSP90AA1,978
HSPA5,HSP90AA1,978
PPP2R1A,HSP90AA1,626
PPP2R1A,HSP90AA1,626
PGR,HSP90AA1,996
PGR,HSP90AA1,996
SP1,HSP90AA1,733
SP1,HSP90AA1,733
CASP9,HSP90AA1,572
CASP9,HSP90AA1,572
SOCS3,HSP90AA1,937
SOCS3,HSP90AA1,937
SMAD3,HSP90AA1,516
SMAD3,HSP90AA1,516
CD4,LCK,999
CD4,LCK,999
VCL,LCK,922
VCL,LCK,922
MAPK1,LCK,977
MAPK1,LCK,977
NFKBIA,LCK,964
NFKBIA,LCK,964
CSK,LCK,955
CSK,LCK,955
PIK3R2,LCK,756
PIK3R2,LCK,756
IL2,LCK,974
IL2,LCK,974
MAPK14,LCK,930
MAPK14,LCK,930
IL4,LCK,523
IL4,LCK,523
NR3C1,LCK,588
NR3C1,LCK,588
PLCG1,LCK,984
PLCG1,LCK,984
RAC2,LCK,546
RAC2,LCK,546
KRAS,LCK,945
KRAS,LCK,945
PDGFRB,LCK,919
PDGFRB,LCK,919
PIK3R3,LCK,573
PIK3R3,LCK,573
MAPK3,LCK,948
MAPK3,LCK,948
AKT3,LCK,716
AKT3,LCK,716
IL7,LCK,609
IL7,LCK,609
PIK3CA,LCK,975
PIK3CA,LCK,975
CBL,LCK,998
CBL,LCK,998
STAT3,LCK,987
STAT3,LCK,987
ZAP70,LCK,995
ZAP70,LCK,995
EGF,LCK,937
EGF,LCK,937
PXN,LCK,985
PXN,LCK,985
TP53,LCK,528
TP53,LCK,528
RASA1,LCK,954
RASA1,LCK,954
EGFR,LCK,932
EGFR,LCK,932
PAK1,LCK,921
PAK1,LCK,921
KIT,LCK,778
KIT,LCK,778
STAT5B,LCK,965
STAT5B,LCK,965
ANXA5,LCK,571
ANXA5,LCK,571
IL3,LCK,572
IL3,LCK,572
STAT6,LCK,563
STAT6,LCK,563
CRK,LCK,941
CRK,LCK,941
MAP2K1,LCK,933
MAP2K1,LCK,933
INSR,LCK,523
INSR,LCK,523
IRS1,LCK,945
IRS1,LCK,945
FOS,LCK,694
FOS,LCK,694
CD34,LCK,673
CD34,LCK,673
PPP2R1A,LCK,906
PPP2R1A,LCK,906
CD28,LCK,999
CD28,LCK,999
SOCS1,LCK,948
SOCS1,LCK,948
SOCS3,LCK,946
SOCS3,LCK,946
PDGFB,LCK,907
PDGFB,LCK,907
SMAD3,LCK,609
SMAD3,LCK,609
HSP90AA1,LCK,914
HSP90AA1,LCK,914
MAPK1,SNCA,710
MAPK1,SNCA,710
GAPDH,SNCA,952
GAPDH,SNCA,952
TLR2,SNCA,959
TLR2,SNCA,959
EP300,SNCA,502
EP300,SNCA,502
IL1B,SNCA,568
IL1B,SNCA,568
TP53,SNCA,505
TP53,SNCA,505
RPS27A,SNCA,623
RPS27A,SNCA,623
EGFR,SNCA,716
EGFR,SNCA,716
NTRK2,SNCA,640
NTRK2,SNCA,640
FBXW7,SNCA,672
FBXW7,SNCA,672
APP,SNCA,987
APP,SNCA,987
ALB,SNCA,694
ALB,SNCA,694
LRRK2,SNCA,989
LRRK2,SNCA,989
BCL2L1,SNCA,763
BCL2L1,SNCA,763
HSPA4,SNCA,999
HSPA4,SNCA,999
UBB,SNCA,824
UBB,SNCA,824
CYCS,SNCA,803
CYCS,SNCA,803
CASP3,SNCA,575
CASP3,SNCA,575
HSPA5,SNCA,960
HSPA5,SNCA,960
HSP90AA1,SNCA,788
HSP90AA1,SNCA,788
LCK,SNCA,911
LCK,SNCA,911
TNFRSF1A,CAV1,957
TNFRSF1A,CAV1,957
NGFR,CAV1,594
NGFR,CAV1,594
VCL,CAV1,690
VCL,CAV1,690
MAPK1,CAV1,508
MAPK1,CAV1,508
MMP2,CAV1,573
MMP2,CAV1,573
CSK,CAV1,993
CSK,CAV1,993
TGFB1,CAV1,933
TGFB1,CAV1,933
SERPINE1,CAV1,606
SERPINE1,CAV1,606
CCND1,CAV1,669
CCND1,CAV1,669
GAPDH,CAV1,594
GAPDH,CAV1,594
NR3C1,CAV1,710
NR3C1,CAV1,710
KRAS,CAV1,582
KRAS,CAV1,582
PDGFRA,CAV1,948
PDGFRA,CAV1,948
MDM2,CAV1,891
MDM2,CAV1,891
POU5F1,CAV1,723
POU5F1,CAV1,723
CDH1,CAV1,901
CDH1,CAV1,901
PDGFRB,CAV1,556
PDGFRB,CAV1,556
SMAD2,CAV1,965
SMAD2,CAV1,965
AXIN1,CAV1,791
AXIN1,CAV1,791
MAPK3,CAV1,766
MAPK3,CAV1,766
KDR,CAV1,993
KDR,CAV1,993
FGF2,CAV1,595
FGF2,CAV1,595
STAT3,CAV1,881
STAT3,CAV1,881
ICAM1,CAV1,609
ICAM1,CAV1,609
EGF,CAV1,972
EGF,CAV1,972
PXN,CAV1,590
PXN,CAV1,590
IQGAP1,CAV1,857
IQGAP1,CAV1,857
CDH2,CAV1,522
CDH2,CAV1,522
TP53,CAV1,567
TP53,CAV1,567
ERBB2,CAV1,718
ERBB2,CAV1,718
EGFR,CAV1,999
EGFR,CAV1,999
TJP1,CAV1,583
TJP1,CAV1,583
FLT1,CAV1,725
FLT1,CAV1,725
WNT3A,CAV1,933
WNT3A,CAV1,933
APP,CAV1,562
APP,CAV1,562
GNAQ,CAV1,906
GNAQ,CAV1,906
PPARG,CAV1,774
PPARG,CAV1,774
HPGDS,CAV1,614
HPGDS,CAV1,614
ALB,CAV1,931
ALB,CAV1,931
SHH,CAV1,728
SHH,CAV1,728
IGF1,CAV1,611
IGF1,CAV1,611
INSR,CAV1,966
INSR,CAV1,966
IRS1,CAV1,985
IRS1,CAV1,985
CYCS,CAV1,660
CYCS,CAV1,660
LEP,CAV1,548
LEP,CAV1,548
MET,CAV1,510
MET,CAV1,510
SMAD3,CAV1,943
SMAD3,CAV1,943
HSP90AA1,CAV1,989
HSP90AA1,CAV1,989
SNCA,CAV1,700
SNCA,CAV1,700
GNA11,FGFR3,570
GNA11,FGFR3,570
FGF4,FGFR3,918
FGF4,FGFR3,918
MAPK1,FGFR3,920
MAPK1,FGFR3,920
PIK3R2,FGFR3,842
PIK3R2,FGFR3,842
HGF,FGFR3,711
HGF,FGFR3,711
CCND1,FGFR3,684
CCND1,FGFR3,684
FGF23,FGFR3,984
FGF23,FGFR3,984
PLCG1,FGFR3,936
PLCG1,FGFR3,936
EREG,FGFR3,661
EREG,FGFR3,661
SOX9,FGFR3,572
SOX9,FGFR3,572
KRAS,FGFR3,976
KRAS,FGFR3,976
MDM2,FGFR3,773
MDM2,FGFR3,773
PIK3R3,FGFR3,785
PIK3R3,FGFR3,785
GAB1,FGFR3,916
GAB1,FGFR3,916
MAPK3,FGFR3,926
MAPK3,FGFR3,926
PIK3CA,FGFR3,974
PIK3CA,FGFR3,974
CBL,FGFR3,928
CBL,FGFR3,928
FGF2,FGFR3,999
FGF2,FGFR3,999
STAT3,FGFR3,971
STAT3,FGFR3,971
FGF10,FGFR3,899
FGF10,FGFR3,899
EGF,FGFR3,780
EGF,FGFR3,780
FGF7,FGFR3,944
FGF7,FGFR3,944
TP53,FGFR3,687
TP53,FGFR3,687
ERBB2,FGFR3,584
ERBB2,FGFR3,584
RPS27A,FGFR3,647
RPS27A,FGFR3,647
ATM,FGFR3,528
ATM,FGFR3,528
FBXW7,FGFR3,610
FBXW7,FGFR3,610
GNAQ,FGFR3,504
GNAQ,FGFR3,504
FGFR4,FGFR3,907
FGFR4,FGFR3,907
STAT5B,FGFR3,929
STAT5B,FGFR3,929
FGF19,FGFR3,972
FGF19,FGFR3,972
TGFA,FGFR3,663
TGFA,FGFR3,663
SHH,FGFR3,502
SHH,FGFR3,502
CRK,FGFR3,688
CRK,FGFR3,688
IGF1,FGFR3,778
IGF1,FGFR3,778
UBB,FGFR3,660
UBB,FGFR3,660
IRS1,FGFR3,656
IRS1,FGFR3,656
FOS,FGFR3,922
FOS,FGFR3,922
TERT,FGFR3,558
TERT,FGFR3,558
FGF8,FGFR3,997
FGF8,FGFR3,997
FGF13,FGFR3,891
FGF13,FGFR3,891
CSF1,FGFR3,686
CSF1,FGFR3,686
SOCS1,FGFR3,518
SOCS1,FGFR3,518
SOCS3,FGFR3,590
SOCS3,FGFR3,590
PDGFB,FGFR3,726
PDGFB,FGFR3,726
FGF3,FGFR3,921
FGF3,FGFR3,921
HSP90AA1,FGFR3,933
HSP90AA1,FGFR3,933
MAPK1,MAPT,906
MAPK1,MAPT,906
GAPDH,MAPT,703
GAPDH,MAPT,703
MAPK3,MAPT,935
MAPK3,MAPT,935
EP300,MAPT,742
EP300,MAPT,742
TP53,MAPT,725
TP53,MAPT,725
RPS27A,MAPT,522
RPS27A,MAPT,522
EGFR,MAPT,752
EGFR,MAPT,752
NTRK2,MAPT,546
NTRK2,MAPT,546
APP,MAPT,969
APP,MAPT,969
ALB,MAPT,568
ALB,MAPT,568
LRRK2,MAPT,932
LRRK2,MAPT,932
HSPA4,MAPT,949
HSPA4,MAPT,949
UBB,MAPT,689
UBB,MAPT,689
PRKACA,MAPT,977
PRKACA,MAPT,977
CASP3,MAPT,988
CASP3,MAPT,988
HSPA5,MAPT,605
HSPA5,MAPT,605
HSP90AA1,MAPT,941
HSP90AA1,MAPT,941
LCK,MAPT,740
LCK,MAPT,740
SNCA,MAPT,988
SNCA,MAPT,988
CD4,PTPN11,951
CD4,PTPN11,951
GNA11,PTPN11,542
GNA11,PTPN11,542
FGF4,PTPN11,629
FGF4,PTPN11,629
MAPK1,PTPN11,976
MAPK1,PTPN11,976
CSK,PTPN11,936
CSK,PTPN11,936
EPOR,PTPN11,767
EPOR,PTPN11,767
PIK3R2,PTPN11,927
PIK3R2,PTPN11,927
HGF,PTPN11,951
HGF,PTPN11,951
IL2,PTPN11,947
IL2,PTPN11,947
IFNG,PTPN11,934
IFNG,PTPN11,934
MAPK14,PTPN11,679
MAPK14,PTPN11,679
HBEGF,PTPN11,591
HBEGF,PTPN11,591
IL5,PTPN11,922
IL5,PTPN11,922
PLEK,PTPN11,534
PLEK,PTPN11,534
FGF23,PTPN11,904
FGF23,PTPN11,904
PLCG1,PTPN11,693
PLCG1,PTPN11,693
EREG,PTPN11,559
EREG,PTPN11,559
RAF1,PTPN11,744
RAF1,PTPN11,744
KRAS,PTPN11,988
KRAS,PTPN11,988
PDGFRA,PTPN11,975
PDGFRA,PTPN11,975
PDGFRB,PTPN11,998
PDGFRB,PTPN11,998
PIK3R3,PTPN11,870
PIK3R3,PTPN11,870
GAB1,PTPN11,999
GAB1,PTPN11,999
MAPK3,PTPN11,996
MAPK3,PTPN11,996
KDR,PTPN11,986
KDR,PTPN11,986
PIK3CA,PTPN11,984
PIK3CA,PTPN11,984
CBL,PTPN11,985
CBL,PTPN11,985
FGF2,PTPN11,703
FGF2,PTPN11,703
STAT3,PTPN11,968
STAT3,PTPN11,968
FGF10,PTPN11,629
FGF10,PTPN11,629
ICAM1,PTPN11,753
ICAM1,PTPN11,753
ZAP70,PTPN11,943
ZAP70,PTPN11,943
EGF,PTPN11,972
EGF,PTPN11,972
ERBB3,PTPN11,985
ERBB3,PTPN11,985
PXN,PTPN11,990
PXN,PTPN11,990
FGF7,PTPN11,611
FGF7,PTPN11,611
CDH2,PTPN11,944
CDH2,PTPN11,944
TP53,PTPN11,572
TP53,PTPN11,572
ERBB2,PTPN11,998
ERBB2,PTPN11,998
RPS27A,PTPN11,608
RPS27A,PTPN11,608
EGFR,PTPN11,999
EGFR,PTPN11,999
IFNA1,PTPN11,519
IFNA1,PTPN11,519
NTRK2,PTPN11,999
NTRK2,PTPN11,999
FBXW7,PTPN11,644
FBXW7,PTPN11,644
FLT1,PTPN11,990
FLT1,PTPN11,990
GNAQ,PTPN11,510
GNAQ,PTPN11,510
KIT,PTPN11,990
KIT,PTPN11,990
FGFR4,PTPN11,760
FGFR4,PTPN11,760
STAT5B,PTPN11,952
STAT5B,PTPN11,952
FGF19,PTPN11,606
FGF19,PTPN11,606
HPGDS,PTPN11,685
HPGDS,PTPN11,685
TGFA,PTPN11,534
TGFA,PTPN11,534
IL3,PTPN11,944
IL3,PTPN11,944
CSF2,PTPN11,944
CSF2,PTPN11,944
NPM1,PTPN11,737
NPM1,PTPN11,737
CRK,PTPN11,962
CRK,PTPN11,962
MAP2K1,PTPN11,982
MAP2K1,PTPN11,982
BCL2L1,PTPN11,945
BCL2L1,PTPN11,945
IGF1,PTPN11,944
IGF1,PTPN11,944
INSR,PTPN11,988
INSR,PTPN11,988
CTNNA1,PTPN11,909
CTNNA1,PTPN11,909
UBB,PTPN11,609
UBB,PTPN11,609
IRS1,PTPN11,999
IRS1,PTPN11,999
PRKACA,PTPN11,918
PRKACA,PTPN11,918
LEP,PTPN11,826
LEP,PTPN11,826
MET,PTPN11,989
MET,PTPN11,989
EZH2,PTPN11,518
EZH2,PTPN11,518
FGF8,PTPN11,722
FGF8,PTPN11,722
PPP2R1A,PTPN11,915
PPP2R1A,PTPN11,915
CD28,PTPN11,514
CD28,PTPN11,514
SOCS1,PTPN11,745
SOCS1,PTPN11,745
SOCS3,PTPN11,996
SOCS3,PTPN11,996
PDGFB,PTPN11,916
PDGFB,PTPN11,916
SMAD3,PTPN11,928
SMAD3,PTPN11,928
FGF3,PTPN11,624
FGF3,PTPN11,624
HSP90AA1,PTPN11,518
HSP90AA1,PTPN11,518
LCK,PTPN11,946
LCK,PTPN11,946
CAV1,PTPN11,765
CAV1,PTPN11,765
FGFR3,PTPN11,965
FGFR3,PTPN11,965
CD4,PTK2,771
CD4,PTK2,771
VCL,PTK2,996
VCL,PTK2,996
MAPK1,PTK2,929
MAPK1,PTK2,929
MMP2,PTK2,636
MMP2,PTK2,636
CSK,PTK2,939
CSK,PTK2,939
PIK3R2,PTK2,863
PIK3R2,PTK2,863
HGF,PTK2,741
HGF,PTK2,741
CCND1,PTK2,563
CCND1,PTK2,563
GAPDH,PTK2,670
GAPDH,PTK2,670
MAPK14,PTK2,850
MAPK14,PTK2,850
HBEGF,PTK2,619
HBEGF,PTK2,619
PLCG1,PTK2,988
PLCG1,PTK2,988
SNAI1,PTK2,556
SNAI1,PTK2,556
EREG,PTK2,577
EREG,PTK2,577
KRAS,PTK2,953
KRAS,PTK2,953
PDGFRA,PTK2,832
PDGFRA,PTK2,832
MDM2,PTK2,725
MDM2,PTK2,725
THBS1,PTK2,725
THBS1,PTK2,725
CDH1,PTK2,669
CDH1,PTK2,669
PDGFRB,PTK2,877
PDGFRB,PTK2,877
FLT4,PTK2,935
FLT4,PTK2,935
SMAD2,PTK2,579
SMAD2,PTK2,579
PIK3R3,PTK2,941
PIK3R3,PTK2,941
MAPK3,PTK2,944
MAPK3,PTK2,944
KDR,PTK2,932
KDR,PTK2,932
PIK3CA,PTK2,953
PIK3CA,PTK2,953
CBL,PTK2,841
CBL,PTK2,841
FGF2,PTK2,520
FGF2,PTK2,520
STAT3,PTK2,960
STAT3,PTK2,960
EGF,PTK2,803
EGF,PTK2,803
PXN,PTK2,999
PXN,PTK2,999
CDH2,PTK2,597
CDH2,PTK2,597
TP53,PTK2,955
TP53,PTK2,955
ERBB2,PTK2,970
ERBB2,PTK2,970
RASA1,PTK2,932
RASA1,PTK2,932
EGFR,PTK2,973
EGFR,PTK2,973
PAK1,PTK2,913
PAK1,PTK2,913
